profileId,assetId,gender,identityScope,isReserve,shotType,legacyStoragePath,storagePath,prompt
female_033,female_033__face_card__v001,female,,,face_card,ai_profiles/female/033.png,ai_profiles/female/033/face_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Face details:
rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, naturally rounded face shape, round medium eyes, neutral eye tilt, soft jawline, moderate cheek fullness, natural medium nose bridge, natural thinner lips, natural straight brows, natural skin texture, realistic attractive appearance, balanced facial symmetry, clear natural skin, well-kept but not influencer-like, soft and gentle mood, slightly sun-kissed healthy skin tone, natural skin texture, minimal retouching.

Hair and grooming:
long, natural dark brown, natural straight hair, no bangs, natural makeup, neat campus everyday fashion, neat regular fit, campus-appropriate and modest.

Upper outfit only:
short soft coat, round-neck cardigan, soft mature romantic everyday fashion, dusty pink and gray, soft knit and matte woven fabric, soft regular fit, modest adult campus-appropriate clothing. Keep the crop above the waist; lower garments are outside the frame.

Composition:
head-and-shoulders portrait, face clearly visible, gentle direct gaze, natural relaxed expression, simple warm off-white or campus-neutral background, face remains readable.

Lighting and camera:
soft golden-hour daylight, clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_033,female_033__silhouette_card__v001,female,,,silhouette_card,ai_profiles/female/033.png,ai_profiles/female/033/silhouette_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Body and silhouette:
height impression around 159cm, small-to-medium frame, naturally fit build, low natural muscularity, medium shoulder width, naturally defined waist, narrow hip line, balanced leg proportion, slightly longer torso length, realistic adult head-to-body ratio, realistic adult body proportions, natural posture. Full outfit shows the overall silhouette with modest coverage and no body-focused styling, bottom visible: True, silhouette readable: True.

Full outfit:
short soft coat, round-neck cardigan, knee-or-longer skirt, clean flats, shoulder bag, soft mature romantic everyday fashion, dusty pink and gray, soft knit and matte woven fabric, soft regular fit, modest adult campus-appropriate clothing.

Season and environment:
winter campus season with readable silhouette, clear soft weather, soft golden-hour daylight, cold temperature feel with moderate layers.

Composition:
three-quarter body or full-body photo, relaxed head-and-shoulders pose, body proportions readable, no oversized padding, no heavy winter coat hiding body shape, no extreme wide-angle distortion, camera at chest height, enough space around the body, face and posture remain learnable.

Location:
quiet tree-lined university walkway with neutral buildings, no visible school logo, no readable text, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, readable modest outfit, authentic campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_033,female_033__vibe_card__v001,female,,,vibe_card,ai_profiles/female/033.png,ai_profiles/female/033/vibe_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Identity consistency:
same person as the canonical portrait, same general facial structure, rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, same slightly sun-kissed healthy skin tone, same long, natural dark brown, natural straight hair, no bangs, same natural grooming, same adult visual age.

Season and setting:
winter campus season with readable silhouette, clear soft weather, soft golden-hour daylight, cold temperature feel with moderate layers.

Mood and lifestyle:
standing in a small exhibition space and looking at a framed artwork, soft mature romantic everyday fashion, calm, sincere, trust-based campus relationship platform mood, quiet everyday activity, face recognizable.

Composition:
half-body or environmental portrait, relaxed head-and-shoulders pose, relaxed shoulders, gentle expression, more environmental context while preserving identity consistency.

Location:
small independent bookstore near campus with neutral shelves, no readable covers or signs, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image, not influencer content.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_034,female_034__face_card__v001,female,,,face_card,ai_profiles/female/034.png,ai_profiles/female/034/face_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Face details:
rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, soft oval face shape, round medium eyes, soft slightly downturned eye shape, soft jawline, subtle cheek fullness, soft medium nose bridge, natural thinner lips, light natural brows, natural skin texture, neat and likable impression, naturally balanced features, casual grooming without looking staged, quiet calm mood, medium warm beige skin tone with healthy natural texture, healthy natural skin texture, minimal retouching.

Hair and grooming:
bob-length, natural dark brown, slightly wavy hair, no bangs, natural makeup, neat campus everyday fashion, relaxed fit, campus-appropriate and modest.

Upper outfit only:
short wool-blend jacket, simple collar knit, casual campus everyday fashion, ivory and denim blue, cotton knit and denim, regular relaxed fit, modest adult campus-appropriate clothing. Keep the crop above the waist; lower garments are outside the frame.

Composition:
head-and-shoulders portrait, face clearly visible, looking near the camera, natural relaxed expression, simple warm off-white or campus-neutral background, face remains readable.

Special safe variation:
simple four-cut photo strip style, natural expression, no booth logo, no readable text, not over-filtered.

Lighting and camera:
early evening ambient daylight, still bright enough to read face and body, casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_034,female_034__silhouette_card__v001,female,,,silhouette_card,ai_profiles/female/034.png,ai_profiles/female/034/silhouette_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Body and silhouette:
height impression around 159cm, small frame, naturally fit build, natural muscularity, medium shoulder width, straight natural waist line, narrow hip line, balanced leg proportion, slightly longer torso length, slightly small head-to-body impression but still realistic, realistic adult body proportions, natural posture. Full outfit shows the overall silhouette with modest coverage and no body-focused styling, bottom visible: True, silhouette readable: True.

Full outfit:
short wool-blend jacket, simple collar knit, relaxed cotton pants, clean sneakers, backpack, casual campus everyday fashion, ivory and denim blue, cotton knit and denim, regular relaxed fit, modest adult campus-appropriate clothing.

Season and environment:
winter campus season with readable silhouette, calm cloudy weather, early evening ambient daylight, still bright enough to read face and body, cold temperature feel with moderate layers.

Composition:
three-quarter body or full-body photo, natural slight three-quarter face pose, body proportions readable, no oversized padding, no heavy winter coat hiding body shape, no extreme wide-angle distortion, camera at chest height, enough space around the body, face and posture remain learnable.

Location:
quiet tree-lined university walkway with neutral buildings, no visible school logo, no readable text, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, readable modest outfit, authentic campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_034,female_034__vibe_card__v001,female,,,vibe_card,ai_profiles/female/034.png,ai_profiles/female/034/vibe_card.png,"A realistic adult Korean university student, approximately 22 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Identity consistency:
same person as the canonical portrait, same general facial structure, rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, same medium warm beige skin tone with healthy natural texture, same bob-length, natural dark brown, slightly wavy hair, no bangs, same natural grooming, same adult visual age.

Season and setting:
winter campus season with readable silhouette, calm cloudy weather, early evening ambient daylight, still bright enough to read face and body, cold temperature feel with moderate layers.

Mood and lifestyle:
standing in a small exhibition space and looking at a framed artwork, casual campus everyday fashion, calm, sincere, trust-based campus relationship platform mood, quiet everyday activity, face recognizable.

Composition:
half-body or environmental portrait, natural slight three-quarter face pose, relaxed shoulders, gentle expression, more environmental context while preserving identity consistency.

Location:
student union lounge with neutral seating and soft daylight, no visible logo, no readable text, no visible logo, no readable text, no identifiable school name.

Special safe variation:
simple four-cut photo strip style, natural expression, no booth logo, no readable text, not over-filtered.

Lighting and camera:
casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image, not influencer content.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_035,female_035__face_card__v001,female,,,face_card,ai_profiles/female/035.png,ai_profiles/female/035/face_card.png,"A realistic adult Korean university student, approximately 23 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Face details:
rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, balanced natural face shape, medium-large eyes, neutral eye tilt, soft but defined jawline, lightly defined cheekbones, soft low-to-medium nose bridge, soft fuller lips, natural brows, real skin texture with very mild imperfections, realistic attractive appearance, balanced facial symmetry, clear natural skin, well-kept but not influencer-like, clear trustworthy mood, medium warm beige skin tone with healthy natural texture, healthy natural skin texture, minimal retouching.

Hair and grooming:
medium-long, natural dark brown, natural straight hair with soft side bangs, natural makeup, casual campus everyday fashion, slim-regular fit without being tight, campus-appropriate and modest.

Upper outfit only:
casual windbreaker, simple hoodie, sporty casual campus fashion, gray and muted green, cotton fleece and matte nylon, relaxed sport-casual fit, modest adult campus-appropriate clothing. Keep the crop above the waist; lower garments are outside the frame.

Composition:
head-and-shoulders portrait, face clearly visible, gentle direct gaze, natural relaxed expression, simple warm off-white or campus-neutral background, face remains readable.

Lighting and camera:
natural daylight, realistic ordinary smartphone profile photo with mild natural digital noise, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_035,female_035__silhouette_card__v001,female,,,silhouette_card,ai_profiles/female/035.png,ai_profiles/female/035/silhouette_card.png,"A realistic adult Korean university student, approximately 23 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Body and silhouette:
height impression around 158cm, small frame, healthy average build, low natural muscularity, medium shoulder width, naturally defined waist, soft medium hip line, long leg proportion while still realistic, slightly longer torso length, realistic adult head-to-body ratio, realistic adult body proportions, natural posture. Full outfit shows the overall silhouette with modest coverage and no body-focused styling, bottom visible: True, silhouette readable: True.

Full outfit:
casual windbreaker, simple hoodie, straight denim pants, clean sneakers, canvas tote, sporty casual campus fashion, gray and muted green, cotton fleece and matte nylon, relaxed sport-casual fit, modest adult campus-appropriate clothing.

Season and environment:
autumn campus season, mild breeze with natural movement, natural daylight, cool temperature feel.

Composition:
three-quarter body or full-body photo, relaxed head-and-shoulders pose, body proportions readable, no oversized padding, no heavy winter coat hiding body shape, no extreme wide-angle distortion, camera at chest height, enough space around the body, face and posture remain learnable.

Location:
small local park near campus with soft greenery and non-identifiable background.

Lighting and camera:
realistic ordinary smartphone profile photo with mild natural digital noise, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, readable modest outfit, authentic campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_035,female_035__vibe_card__v001,female,,,vibe_card,ai_profiles/female/035.png,ai_profiles/female/035/vibe_card.png,"A realistic adult Korean university student, approximately 23 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Identity consistency:
same person as the canonical portrait, same general facial structure, rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, same medium warm beige skin tone with healthy natural texture, same medium-long, natural dark brown, natural straight hair with soft side bangs, same natural grooming, same adult visual age.

Season and setting:
autumn campus season, mild breeze with natural movement, natural daylight, cool temperature feel.

Mood and lifestyle:
standing in a small exhibition space and looking at a framed artwork, sporty casual campus fashion, calm, sincere, trust-based campus relationship platform mood, quiet everyday activity, face recognizable.

Composition:
half-body or environmental portrait, relaxed head-and-shoulders pose, relaxed shoulders, gentle expression, more environmental context while preserving identity consistency.

Location:
small local park near campus with soft greenery and non-identifiable background.

Lighting and camera:
realistic ordinary smartphone profile photo with mild natural digital noise, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image, not influencer content.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_036,female_036__face_card__v001,female,,,face_card,ai_profiles/female/036.png,ai_profiles/female/036/face_card.png,"A realistic adult Korean university student, approximately 24 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Face details:
rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, soft oval face shape, medium-large eyes, neutral eye tilt, soft but defined jawline, subtle cheek fullness, natural medium nose bridge, natural thinner lips, light natural brows, real skin texture with very mild imperfections, realistic attractive appearance, balanced facial symmetry, clear natural skin, well-kept but not influencer-like, clear trustworthy mood, light skin tone with a subtle natural rosy undertone, real skin texture with very mild imperfections, minimal retouching.

Hair and grooming:
long, natural black, slightly wavy hair with light natural bangs, light natural makeup, neat campus everyday fashion, slim-regular fit without being tight, campus-appropriate and modest.

Upper outfit only:
light cardigan, simple collar knit, casual campus everyday fashion, ivory and denim blue, cotton knit and denim, regular relaxed fit, modest adult campus-appropriate clothing. Keep the crop above the waist; lower garments are outside the frame.

Composition:
head-and-shoulders portrait, face clearly visible, looking near the camera, natural relaxed expression, simple warm off-white or campus-neutral background, face remains readable.

Lighting and camera:
natural daylight, clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_036,female_036__silhouette_card__v001,female,,,silhouette_card,ai_profiles/female/036.png,ai_profiles/female/036/silhouette_card.png,"A realistic adult Korean university student, approximately 24 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Body and silhouette:
height impression around 161cm, medium frame, slim build, moderate natural muscularity, medium shoulder width, straight natural waist line, medium hip line, balanced leg proportion, balanced torso length, balanced adult head-to-body ratio, realistic adult body proportions, natural posture. Full outfit shows the overall silhouette with modest coverage and no body-focused styling, bottom visible: True, silhouette readable: True.

Full outfit:
light cardigan, simple collar knit, straight denim pants, clean sneakers, canvas tote, casual campus everyday fashion, ivory and denim blue, cotton knit and denim, regular relaxed fit, modest adult campus-appropriate clothing.

Season and environment:
spring campus season, mild breeze with natural movement, natural daylight, mild temperature feel.

Composition:
three-quarter body or full-body photo, natural slight three-quarter face pose, body proportions readable, no oversized padding, no heavy winter coat hiding body shape, no extreme wide-angle distortion, camera at chest height, enough space around the body, face and posture remain learnable.

Location:
quiet tree-lined university walkway with neutral buildings, no visible school logo, no readable text, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, readable modest outfit, authentic campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_036,female_036__vibe_card__v001,female,,,vibe_card,ai_profiles/female/036.png,ai_profiles/female/036/vibe_card.png,"A realistic adult Korean university student, approximately 24 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Identity consistency:
same person as the canonical portrait, same general facial structure, rounder medium eyes, soft cheeks, a gentle approachable expression, a warm relaxed smile, same light skin tone with a subtle natural rosy undertone, same long, natural black, slightly wavy hair with light natural bangs, same natural grooming, same adult visual age.

Season and setting:
spring campus season, mild breeze with natural movement, natural daylight, mild temperature feel.

Mood and lifestyle:
standing in a small exhibition space and looking at a framed artwork, casual campus everyday fashion, calm, sincere, trust-based campus relationship platform mood, quiet everyday activity, face recognizable.

Composition:
half-body or environmental portrait, natural slight three-quarter face pose, relaxed shoulders, gentle expression, more environmental context while preserving identity consistency.

Location:
student union lounge with neutral seating and soft daylight, no visible logo, no readable text, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
clean smartphone photo, natural color, not glossy commercial photography, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image, not influencer content.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_037,female_037__face_card__v001,female,,,face_card,ai_profiles/female/037.png,ai_profiles/female/037/face_card.png,"A realistic adult Korean university student, approximately 21 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Face details:
a compact rounded face, fuller cheeks, a small soft nose, a warm and gentle expression, naturally rounded face shape, round medium eyes, soft slightly downturned eye shape, soft jawline, fuller cheeks, soft low-to-medium nose bridge, soft fuller lips, thicker natural brows, real skin texture with very mild imperfections, ordinary and natural real student look, mild facial asymmetry allowed, not polished or model-like, clear trustworthy mood, natural beige Korean skin tone with realistic texture, real skin texture with very mild imperfections, minimal retouching.

Hair and grooming:
long, natural dark brown, natural straight hair, no bangs, light natural makeup, minimal clean everyday fashion, slim-regular fit without being tight, campus-appropriate and modest.

Upper outfit only:
light windbreaker, plain sweatshirt, sporty casual campus fashion, navy and white, cotton fleece and matte nylon, relaxed sport-casual fit, modest adult campus-appropriate clothing. Keep the crop above the waist; lower garments are outside the frame.

Composition:
head-and-shoulders portrait, face clearly visible, gentle direct gaze, natural relaxed expression, simple warm off-white or campus-neutral background, face remains readable.

Lighting and camera:
soft golden-hour daylight, casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_037,female_037__silhouette_card__v001,female,,,silhouette_card,ai_profiles/female/037.png,ai_profiles/female/037/silhouette_card.png,"A realistic adult Korean university student, approximately 21 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Body and silhouette:
height impression around 158cm, medium frame, soft slim build, moderate natural muscularity, narrow-to-medium shoulders, waist not strongly emphasized, narrow hip line, long leg proportion while still realistic, slightly short but balanced torso length, balanced adult head-to-body ratio, realistic adult body proportions, natural posture. Full outfit shows the overall silhouette with modest coverage and no body-focused styling, bottom visible: True, silhouette readable: True.

Full outfit:
light windbreaker, plain sweatshirt, straight denim pants, clean sneakers, backpack, sporty casual campus fashion, navy and white, cotton fleece and matte nylon, relaxed sport-casual fit, modest adult campus-appropriate clothing.

Season and environment:
spring campus season, clear soft weather, soft golden-hour daylight, mild temperature feel.

Composition:
three-quarter body or full-body photo, relaxed head-and-shoulders pose, body proportions readable, no oversized padding, no heavy winter coat hiding body shape, no extreme wide-angle distortion, camera at chest height, enough space around the body, face and posture remain learnable.

Location:
quiet neutral street near campus with soft daylight and non-identifiable storefronts, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, readable modest outfit, authentic campus profile image.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
female_037,female_037__vibe_card__v001,female,,,vibe_card,ai_profiles/female/037.png,ai_profiles/female/037/vibe_card.png,"A realistic adult Korean university student, approximately 21 years old, an adult woman, natural everyday profile photo, ordinary non-commercial appearance, authentic campus-based relationship profile style, calm and trustworthy impression.

Identity consistency:
same person as the canonical portrait, same general facial structure, a compact rounded face, fuller cheeks, a small soft nose, a warm and gentle expression, same natural beige Korean skin tone with realistic texture, same long, natural dark brown, natural straight hair, no bangs, same natural grooming, same adult visual age.

Season and setting:
spring campus season, clear soft weather, soft golden-hour daylight, mild temperature feel.

Mood and lifestyle:
sitting in a quiet library lounge with a notebook and tablet on the table, sporty casual campus fashion, calm, sincere, trust-based campus relationship platform mood, quiet everyday activity, face recognizable.

Composition:
half-body or environmental portrait, relaxed head-and-shoulders pose, relaxed shoulders, gentle expression, more environmental context while preserving identity consistency.

Location:
quiet neutral street near campus with soft daylight and non-identifiable storefronts, no visible logo, no readable text, no identifiable school name.

Lighting and camera:
casual profile image with slightly imperfect everyday composition, camera mode auto, mild natural digital noise, not a professional photoshoot, slightly imperfect everyday composition, natural skin texture, no heavy beauty filter, clean but not glossy, not overly sharp commercial photography, authentic campus profile image.

Rules:
one image only, no text in image, no watermark, no visible logo, adult Korean university student, realistic, calm, trustworthy, ordinary campus profile image, not influencer content.

Avoid: childlike appearance, teenager, school uniform, idol trainee look, celebrity lookalike, influencer photoshoot, glamour studio lighting, heavy retouching, plastic skin, exaggerated beauty filter, revealing outfit, swimsuit, lingerie, nightclub, party scene, neon lighting, sexualized pose, luxury hotel background, identifiable school logo, visible real university name, text, watermark, distorted face, distorted hands, extra fingers, unrealistic body proportions."
